[right   ]  34 runtime 1543255147.8 roundtrip_us 1156.2 sd_us  12.0 period_sec 60 silence_sec 58 samples  200 avgoffs_us  -1.9 offset_us -11.6
[right   ]  35 runtime 1543255207.8 roundtrip_us 1181.7 sd_us  11.9 period_sec 60 silence_sec 58 samples  200 avgoffs_us  -2.1 offset_us  -3.6
[right   ]  36 runtime 1543255267.8 roundtrip_us 1146.1 sd_us  11.9 period_sec 18 silence_sec 12 samples  600 avgoffs_us  -4.0 offset_us -20.7
[right   ]  37 runtime 1543255285.9 roundtrip_us 1149.7 sd_us  11.9 period_sec 18 silence_sec 12 samples  600 avgoffs_us  -5.5 offset_us -19.6
[right   ]  38 runtime 1543255304.0 roundtrip_us 1164.8 sd_us  11.8 period_sec 22 silence_sec 16 samples  560 avgoffs_us  -6.5 offset_us -15.4
[right   ]  39 runtime 1543255325.6 roundtrip_us 1158.1 sd_us  11.7 period_sec 26 silence_sec 20 samples  520 avgoffs_us  -7.2 offset_us -13.7
[right   ]  40 runtime 1543255350.8 roundtrip_us 1190.3 sd_us  11.8 period_sec 30 silence_sec 25 samples  480 avgoffs_us  -5.9 offset_us   6.1
[right   ]  41 runtime 1543255380.6 roundtrip_us 1153.0 sd_us  11.6 period_sec 35 silence_sec 30 samples  440 avgoffs_us  -6.4 offset_us -11.3
[right   ]  42 runtime 1543255415.3 roundtrip_us 1169.0 sd_us  11.5 period_sec 39 silence_sec 35 samples  400 avgoffs_us  -5.9 offset_us  -1.4
[right   ]  43 runtime 1543255453.7 roundtrip_us 1158.6 sd_us  11.4 period_sec 43 silence_sec 39 samples  360 avgoffs_us  -5.6 offset_us  -3.0
[right   ]  44 runtime 1543255496.4 roundtrip_us 1159.9 sd_us  11.4 period_sec 47 silence_sec 43 samples  320 avgoffs_us  -5.0 offset_us   1.1
[right   ]  45 runtime 1543255542.9 roundtrip_us 1145.4 sd_us  11.3 period_sec 51 silence_sec 48 samples  280 avgoffs_us  -4.7 offset_us  -2.1
[right   ]  46 runtime 1543255593.8 roundtrip_us 1158.5 sd_us  11.2 period_sec 55 silence_sec 52 samples  240 avgoffs_us  -4.1 offset_us   0.9
[right   ]  47 runtime 1543255648.2 roundtrip_us 1153.7 sd_us  11.2 period_sec 60 silence_sec 58 samples  200 avgoffs_us  -3.3 offset_us   3.6
[right   ]  48 runtime 1543255707.8 roundtrip_us 1158.6 sd_us  11.3 period_sec 60 silence_sec 58 samples  200 avgoffs_us  -2.3 offset_us   6.6
[right   ]  49 runtime 1543255767.7 roundtrip_us 1202.3 sd_us  12.2 period_sec 18 silence_sec 12 samples  600 avgoffs_us   0.6 offset_us  27.1
[right   ]  50 runtime 1543255786.0 roundtrip_us 1166.4 sd_us  12.3 period_sec 18 silence_sec 12 samples  600 avgoffs_us   1.4 offset_us   9.0
